,RCHRG_DT,Subscriber_ID,RCHRG_DNM_TYP_VAL,FRST_RCHRG_TME,LST_RCHRG_TME,RCHRG_PP_CRD_CHNL,MIN_RCHRG_AMT,MAX_RCHRG_AMT,TOTAL_RCHRG_AMT,ACTL_RCHRG_AMT,TOTAL_NMBR_OF_RCHRG_CNT,UNIT_OF_MSR
6123,25-Mar-19,385,15,12:10:23,12:10:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6124,22-Feb-19,346,100,17:45:17,17:45:17,PHYSICAL,100,100,100,100,1,SAR
6125,11-Mar-19,172,50,22:57:59,22:57:59,PHYSICAL,50,50,50,50,1,SAR
6126,20-Mar-19,410,15,12:27:21,12:27:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6127,31-Mar-19,426,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6128,1-Apr-19,476,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6129,10-Jan-19,414,15,21:02:15,21:02:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6130,3-Mar-19,478,100,10:59:32,10:59:32,PHYSICAL,100,100,100,100,1,SAR
6131,13-Jan-19,991,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6132,25-Mar-19,574,50,1:09:24,1:09:24,PHYSICAL,50,50,50,50,1,SAR
6133,2-Feb-19,477,50,10:22:32,10:22:32,PHYSICAL,50,50,50,50,1,SAR
6134,3-Mar-19,569,100,0:59:21,0:59:21,PHYSICAL,100,100,100,100,1,SAR
6135,29-Mar-19,827,20,18:14:28,18:14:28,PHYSICAL,20,20,20,20,1,SAR
6136,8-Feb-19,436,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6137,31-Mar-19,823,50,5:01:46,5:01:46,PHYSICAL,50,50,50,50,1,SAR
6138,9-Mar-19,258,20,15:14:35,15:14:35,PHYSICAL,20,20,20,20,1,SAR
6139,2-Jan-19,343,20,19:56:12,19:56:12,PHYSICAL,20,20,20,20,1,SAR
6140,14-Mar-19,951,15,13:17:20,13:17:20,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6141,16-Mar-19,505,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6142,8-Jan-19,436,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
6143,16-Mar-19,345,50,20:30:21,20:30:21,PHYSICAL,50,50,50,50,1,SAR
6144,25-Mar-19,151,50,14:08:10,14:08:10,PHYSICAL,50,50,50,50,1,SAR
6145,12-Mar-19,965,30,14:30:54,14:30:54,PHYSICAL,30,30,30,30,1,SAR
6146,19-Mar-19,566,20,10:23:08,10:23:08,PHYSICAL,20,20,20,20,1,SAR
6147,11-Mar-19,414,0,12:00:22,12:00:22,PHYSICAL,0,0,0,0,1,SAR
6148,27-Mar-19,538,30,10:00:59,10:01:25,PHYSICAL,30,30,60,60,2,SAR
6149,14-Feb-19,513,100,13:47:56,13:47:56,PHYSICAL,100,100,100,100,1,SAR
6150,4-Mar-19,159,100,20:54:47,20:54:47,PHYSICAL,100,100,100,100,1,SAR
6151,1-Feb-19,9,100,23:56:26,23:56:26,PHYSICAL,100,100,100,100,1,SAR
6152,27-Mar-19,695,0,23:13:01,23:13:01,PHYSICAL,0,0,0,0,1,SAR
6153,26-Feb-19,436,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6154,24-Mar-19,794,0,13:57:48,13:57:48,PHYSICAL,5,5,5,0,1,SAR
6155,31-Mar-19,684,15,12:06:05,12:06:05,PHYSICAL,15,15,15,15,1,SAR
6156,5-Mar-19,368,0,0:17:35,0:17:35,PHYSICAL,0,0,0,0,1,SAR
6157,10-Jan-19,826,15,19:45:06,19:45:06,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6158,14-Mar-19,785,15,20:18:41,20:18:41,PHYSICAL,15,15,15,15,1,SAR
6159,25-Mar-19,436,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6160,24-Jan-19,345,0,22:41:57,22:41:57,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6161,21-Mar-19,862,20,13:07:44,13:07:44,PHYSICAL,20,20,20,20,1,SAR
6162,2-Mar-19,632,0,19:14:40,19:14:40,PHYSICAL,0,0,0,0,1,SAR
6163,5-Feb-19,988,-99999,22:44:55,22:44:55,PHYSICAL,-10.5,-10.5,-10.5,,1,SAR
6164,20-Feb-19,794,0,17:01:12,17:01:12,PHYSICAL,5,5,5,0,1,SAR
6165,29-Mar-19,526,20,2:58:25,2:58:25,PHYSICAL,20,20,20,20,1,SAR
6166,6-Feb-19,427,20,22:12:19,22:12:19,PHYSICAL,20,20,20,20,1,SAR
6167,9-Feb-19,753,20,20:15:53,20:15:53,PHYSICAL,20,20,20,20,1,SAR
6168,25-Mar-19,730,0,11:06:06,11:06:06,PHYSICAL,0,0,0,0,1,SAR
6169,3-Mar-19,49,0,1:39:51,1:39:51,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6170,9-Mar-19,37,20,10:54:59,10:54:59,PHYSICAL,20,20,20,20,1,SAR
6171,30-Mar-19,380,15,20:20:14,20:20:14,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6172,22-Feb-19,343,100,17:45:17,17:45:17,PHYSICAL,100,100,100,100,1,SAR
6173,11-Mar-19,171,50,22:57:59,22:57:59,PHYSICAL,50,50,50,50,1,SAR
6174,31-Mar-19,418,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6175,1-Apr-19,481,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6176,10-Jan-19,423,15,21:02:15,21:02:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6177,3-Mar-19,479,100,10:59:32,10:59:32,PHYSICAL,100,100,100,100,1,SAR
6178,13-Jan-19,502,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6179,25-Mar-19,573,50,1:09:24,1:09:24,PHYSICAL,50,50,50,50,1,SAR
6180,2-Feb-19,474,50,10:22:32,10:22:32,PHYSICAL,50,50,50,50,1,SAR
6181,12-Mar-19,340,100,10:52:49,10:52:49,PHYSICAL,100,100,100,100,1,SAR
6182,8-Feb-19,435,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6183,23-Mar-19,887,15,20:46:28,20:46:28,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6184,2-Jan-19,352,20,19:56:43,19:57:15,PHYSICAL,20,20,40,40,2,SAR
6185,16-Mar-19,513,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6186,8-Jan-19,435,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
6187,16-Mar-19,346,50,20:30:21,20:30:21,PHYSICAL,50,50,50,50,1,SAR
6188,25-Mar-19,151,0,16:25:23,16:25:23,PHYSICAL,0,0,0,0,1,SAR
6189,12-Mar-19,965,0,14:32:34,14:32:34,PHYSICAL,0,0,0,0,1,SAR
6190,19-Mar-19,565,20,10:23:08,10:23:08,PHYSICAL,20,20,20,20,1,SAR
6191,11-Mar-19,423,0,12:00:22,12:00:22,PHYSICAL,0,0,0,0,1,SAR
6192,14-Feb-19,501,100,13:47:56,13:47:56,PHYSICAL,100,100,100,100,1,SAR
6193,4-Mar-19,158,100,20:54:47,20:54:47,PHYSICAL,100,100,100,100,1,SAR
6194,5-Feb-19,355,15,0:46:42,0:46:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6195,26-Feb-19,435,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6196,24-Mar-19,799,0,13:57:48,13:57:48,PHYSICAL,5,5,5,0,1,SAR
6197,31-Mar-19,684,15,18:28:19,18:28:19,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6198,5-Mar-19,367,0,0:17:35,0:17:35,PHYSICAL,0,0,0,0,1,SAR
6199,10-Jan-19,824,15,19:45:06,19:45:06,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6200,14-Mar-19,795,15,20:18:41,20:18:41,PHYSICAL,15,15,15,15,1,SAR
6201,25-Mar-19,435,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6202,24-Jan-19,346,0,22:41:57,22:41:57,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6203,21-Mar-19,863,20,13:07:44,13:07:44,PHYSICAL,20,20,20,20,1,SAR
6204,2-Mar-19,635,0,19:14:40,19:14:40,PHYSICAL,0,0,0,0,1,SAR
6205,5-Feb-19,990,-99999,22:44:55,22:44:55,PHYSICAL,-10.5,-10.5,-10.5,,1,SAR
6206,20-Feb-19,799,0,17:01:12,17:01:12,PHYSICAL,5,5,5,0,1,SAR
6207,29-Mar-19,525,20,2:58:25,2:58:25,PHYSICAL,20,20,20,20,1,SAR
6208,6-Feb-19,432,20,22:12:19,22:12:19,PHYSICAL,20,20,20,20,1,SAR
6209,9-Feb-19,754,20,20:15:53,20:15:53,PHYSICAL,20,20,20,20,1,SAR
6210,25-Mar-19,728,0,11:06:06,11:06:06,PHYSICAL,0,0,0,0,1,SAR
6211,3-Mar-19,49,0,1:40:11,1:40:11,PHYSICAL,0,0,0,0,1,SAR
6212,9-Mar-19,37,20,16:04:31,16:04:31,PHYSICAL,20,20,20,20,1,SAR
6213,30-Mar-19,382,15,20:20:14,20:20:14,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6214,22-Feb-19,352,0,17:47:07,17:47:07,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6215,11-Mar-19,172,0,22:58:47,22:58:47,PHYSICAL,0,0,0,0,1,SAR
6216,31-Mar-19,430,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6217,1-Apr-19,475,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6218,25-Jan-19,765,15,21:18:39,21:18:39,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6219,3-Mar-19,482,100,10:59:32,10:59:32,PHYSICAL,100,100,100,100,1,SAR
6220,13-Jan-19,505,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6221,7-Feb-19,407,20,6:20:15,6:20:15,PHYSICAL,20,20,20,20,1,SAR
6222,19-Mar-19,590,25,16:36:21,16:36:21,ELECTRONIC,25,25,25,25,1,SAR
6223,8-Feb-19,437,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6224,28-Mar-19,703,0,3:31:20,3:31:20,PHYSICAL,0,0,0,0,1,SAR
6225,2-Jan-19,347,20,19:56:43,19:57:15,PHYSICAL,20,20,40,40,2,SAR
6226,16-Mar-19,501,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6227,8-Jan-19,437,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
6228,16-Mar-19,343,50,20:30:21,20:30:21,PHYSICAL,50,50,50,50,1,SAR
6229,12-Mar-19,965,50,14:31:45,14:31:45,PHYSICAL,50,50,50,50,1,SAR
6230,19-Mar-19,566,20,16:18:58,16:18:58,PHYSICAL,20,20,20,20,1,SAR
6231,11-Mar-19,433,15,11:59:05,11:59:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6232,14-Feb-19,514,100,13:47:56,13:47:56,PHYSICAL,100,100,100,100,1,SAR
6233,4-Mar-19,156,100,20:54:47,20:54:47,PHYSICAL,100,100,100,100,1,SAR
6234,5-Feb-19,354,15,0:46:42,0:46:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6235,26-Feb-19,437,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6236,24-Mar-19,783,0,13:57:48,13:57:48,PHYSICAL,5,5,5,0,1,SAR
6237,5-Mar-19,368,20,0:15:11,0:15:11,PHYSICAL,20,20,20,20,1,SAR
6238,10-Jan-19,823,15,19:45:06,19:45:06,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6239,14-Mar-19,793,15,20:18:41,20:18:41,PHYSICAL,15,15,15,15,1,SAR
6240,25-Mar-19,437,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6241,24-Jan-19,343,0,22:41:57,22:41:57,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6242,2-Mar-19,633,0,19:14:40,19:14:40,PHYSICAL,0,0,0,0,1,SAR
6243,5-Feb-19,989,0,22:39:50,22:39:50,PHYSICAL,8,8,8,0,1,SAR
6244,20-Feb-19,783,0,17:01:12,17:01:12,PHYSICAL,5,5,5,0,1,SAR
6245,29-Mar-19,527,20,2:58:25,2:58:25,PHYSICAL,20,20,20,20,1,SAR
6246,6-Feb-19,414,20,22:12:19,22:12:19,PHYSICAL,20,20,20,20,1,SAR
6247,9-Feb-19,755,20,20:15:53,20:15:53,PHYSICAL,20,20,20,20,1,SAR
6248,6-Mar-19,684,20,18:37:59,18:37:59,PHYSICAL,20,20,20,20,1,SAR
6249,13-Mar-19,768,15,12:01:00,12:01:00,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6250,30-Mar-19,381,15,20:20:14,20:20:14,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6251,22-Feb-19,347,0,17:47:07,17:47:07,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6252,11-Mar-19,171,0,22:58:47,22:58:47,PHYSICAL,0,0,0,0,1,SAR
6253,31-Mar-19,415,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6254,1-Apr-19,478,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6255,8-Feb-19,971,0,17:55:36,17:55:36,PHYSICAL,5,5,5,0,1,SAR
6256,3-Mar-19,480,100,10:59:32,10:59:32,PHYSICAL,100,100,100,100,1,SAR
6257,13-Jan-19,513,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6258,7-Feb-19,406,20,6:20:15,6:20:15,PHYSICAL,20,20,20,20,1,SAR
6259,19-Mar-19,589,25,16:36:21,16:36:21,ELECTRONIC,25,25,25,25,1,SAR
6260,8-Feb-19,427,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6261,2-Jan-19,344,20,19:56:43,19:57:15,PHYSICAL,20,20,40,40,2,SAR
6262,16-Mar-19,514,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6263,8-Jan-19,427,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
6264,16-Mar-19,352,0,20:32:30,20:32:30,PHYSICAL,0,0,0,0,1,SAR
6265,12-Mar-19,965,30,14:30:13,14:30:13,PHYSICAL,30,30,30,30,1,SAR
6266,19-Mar-19,565,20,16:18:58,16:18:58,PHYSICAL,20,20,20,20,1,SAR
6267,11-Mar-19,424,15,11:59:05,11:59:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6268,14-Feb-19,503,100,13:47:56,13:47:56,PHYSICAL,100,100,100,100,1,SAR
6269,4-Mar-19,155,100,20:54:47,20:54:47,PHYSICAL,100,100,100,100,1,SAR
6270,27-Feb-19,240,15,19:40:45,19:40:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6271,26-Feb-19,427,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6272,24-Mar-19,788,0,13:57:48,13:57:48,PHYSICAL,5,5,5,0,1,SAR
6273,5-Mar-19,367,20,0:15:11,0:15:11,PHYSICAL,20,20,20,20,1,SAR
6274,10-Jan-19,825,50,19:36:34,19:36:34,PHYSICAL,50,50,50,50,1,SAR
6275,14-Mar-19,786,15,20:18:41,20:18:41,PHYSICAL,15,15,15,15,1,SAR
6276,25-Mar-19,427,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6277,24-Jan-19,352,100,22:41:35,22:41:35,PHYSICAL,100,100,100,100,1,SAR
6278,2-Mar-19,634,0,19:14:40,19:14:40,PHYSICAL,0,0,0,0,1,SAR
6279,5-Feb-19,988,0,22:39:50,22:39:50,PHYSICAL,8,8,8,0,1,SAR
6280,20-Feb-19,788,0,17:01:12,17:01:12,PHYSICAL,5,5,5,0,1,SAR
6281,29-Mar-19,526,20,1:48:13,1:48:13,PHYSICAL,20,20,20,20,1,SAR
6282,6-Feb-19,423,20,22:12:19,22:12:19,PHYSICAL,20,20,20,20,1,SAR
6283,17-Feb-19,307,15,21:17:31,21:17:31,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6284,18-Mar-19,464,0,18:40:52,18:40:52,PHYSICAL,8,8,8,0,1,SAR
6285,26-Mar-19,201,15,5:20:04,5:20:04,PHYSICAL,15,15,15,15,1,SAR
6286,22-Feb-19,344,0,17:47:07,17:47:07,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6287,25-Mar-19,925,15,9:40:45,9:40:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6288,31-Mar-19,431,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6289,1-Apr-19,479,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6290,28-Feb-19,753,15,6:31:15,6:31:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6291,3-Mar-19,477,100,10:59:32,10:59:32,PHYSICAL,100,100,100,100,1,SAR
6292,13-Jan-19,501,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6293,27-Feb-19,579,15,6:41:30,6:41:30,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6294,8-Feb-19,432,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6295,2-Jan-19,351,20,19:56:43,19:57:15,PHYSICAL,20,20,40,40,2,SAR
6296,16-Mar-19,503,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6297,8-Jan-19,432,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
6298,16-Mar-19,347,0,20:32:30,20:32:30,PHYSICAL,0,0,0,0,1,SAR
6299,12-Mar-19,965,0,14:32:35,14:32:35,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6300,19-Mar-19,566,15,9:54:50,9:54:50,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6301,11-Mar-19,429,15,11:59:05,11:59:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6302,14-Feb-19,507,100,13:47:56,13:47:56,PHYSICAL,100,100,100,100,1,SAR
6303,4-Mar-19,157,20,20:56:19,20:56:19,PHYSICAL,20,20,20,20,1,SAR
6304,1-Mar-19,582,15,23:22:26,23:22:26,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6305,26-Feb-19,432,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6306,24-Mar-19,790,0,13:57:48,13:57:48,PHYSICAL,5,5,5,0,1,SAR
6307,19-Mar-19,376,15,11:02:50,11:02:50,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6308,10-Jan-19,826,50,19:36:34,19:36:34,PHYSICAL,50,50,50,50,1,SAR
6309,14-Mar-19,797,15,20:18:41,20:18:41,PHYSICAL,15,15,15,15,1,SAR
6310,25-Mar-19,432,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6311,24-Jan-19,347,100,22:41:35,22:41:35,PHYSICAL,100,100,100,100,1,SAR
6312,2-Mar-19,636,0,19:14:40,19:14:40,PHYSICAL,0,0,0,0,1,SAR
6313,5-Feb-19,990,0,22:39:50,22:39:50,PHYSICAL,8,8,8,0,1,SAR
6314,20-Feb-19,790,0,17:01:12,17:01:12,PHYSICAL,5,5,5,0,1,SAR
6315,29-Mar-19,525,20,1:48:13,1:48:13,PHYSICAL,20,20,20,20,1,SAR
6316,17-Feb-19,326,15,20:36:03,20:36:03,PHYSICAL,15,15,15,15,1,SAR
6317,18-Feb-19,664,15,17:11:22,17:11:22,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6318,18-Mar-19,464,100,15:56:30,15:56:30,PHYSICAL,100,100,100,100,1,SAR
6319,26-Mar-19,202,15,5:20:04,5:20:04,PHYSICAL,15,15,15,15,1,SAR
6320,22-Feb-19,351,0,17:47:07,17:47:07,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6321,31-Mar-19,422,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6322,1-Apr-19,482,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6323,28-Feb-19,754,15,6:31:15,6:31:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6324,3-Mar-19,474,100,10:59:32,10:59:32,PHYSICAL,100,100,100,100,1,SAR
6325,13-Jan-19,514,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6326,27-Feb-19,580,15,6:41:30,6:41:30,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6327,8-Feb-19,414,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6328,2-Jan-19,348,20,19:56:43,19:57:15,PHYSICAL,20,20,40,40,2,SAR
6329,16-Mar-19,507,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6330,8-Jan-19,414,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
6331,16-Mar-19,344,0,20:32:30,20:32:30,PHYSICAL,0,0,0,0,1,SAR
6332,21-Mar-19,184,15,22:13:35,22:13:35,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6333,19-Mar-19,565,15,9:54:50,9:54:50,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6334,11-Mar-19,425,15,11:59:05,11:59:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6335,14-Feb-19,509,100,13:47:56,13:47:56,PHYSICAL,100,100,100,100,1,SAR
6336,4-Mar-19,159,20,20:56:19,20:56:19,PHYSICAL,20,20,20,20,1,SAR
6337,1-Mar-19,583,15,23:22:26,23:22:26,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6338,26-Feb-19,414,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6339,24-Mar-19,785,0,13:57:48,13:57:48,PHYSICAL,5,5,5,0,1,SAR
6340,19-Mar-19,377,15,11:02:50,11:02:50,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6341,10-Jan-19,824,50,19:36:34,19:36:34,PHYSICAL,50,50,50,50,1,SAR
6342,27-Mar-19,566,20,13:52:47,13:52:47,PHYSICAL,20,20,20,20,1,SAR
6343,25-Mar-19,414,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6344,24-Jan-19,344,100,22:41:35,22:41:35,PHYSICAL,100,100,100,100,1,SAR
6345,2-Mar-19,631,0,19:14:40,19:14:40,PHYSICAL,0,0,0,0,1,SAR
6346,5-Feb-19,989,-99999,22:42:26,22:42:26,PHYSICAL,-20.5,-20.5,-20.5,,1,SAR
6347,20-Feb-19,785,0,17:01:12,17:01:12,PHYSICAL,5,5,5,0,1,SAR
6348,29-Mar-19,527,20,1:48:13,1:48:13,PHYSICAL,20,20,20,20,1,SAR
6349,17-Feb-19,325,15,20:36:03,20:36:03,PHYSICAL,15,15,15,15,1,SAR
6350,19-Feb-19,301,15,22:46:35,22:46:35,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6351,18-Mar-19,464,30,15:57:59,15:59:16,PHYSICAL,30,30,60,60,2,SAR
6352,22-Feb-19,348,0,17:47:07,17:47:07,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6353,31-Mar-19,436,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6354,1-Apr-19,480,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6355,28-Feb-19,755,15,6:31:15,6:31:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6356,3-Mar-19,476,20,10:57:23,10:57:23,PHYSICAL,20,20,20,20,1,SAR
6357,13-Jan-19,503,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6358,6-Mar-19,177,15,19:04:45,19:04:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6359,8-Feb-19,423,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6360,2-Jan-19,342,20,19:56:43,19:57:15,PHYSICAL,20,20,40,40,2,SAR
6361,16-Mar-19,509,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6362,8-Jan-19,423,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
6363,16-Mar-19,351,0,20:32:30,20:32:30,PHYSICAL,0,0,0,0,1,SAR
6364,21-Mar-19,195,20,12:44:53,12:44:53,PHYSICAL,20,20,20,20,1,SAR
6365,11-Mar-19,438,15,11:59:05,11:59:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6366,14-Feb-19,508,100,13:47:56,13:47:56,PHYSICAL,100,100,100,100,1,SAR
6367,4-Mar-19,158,20,20:56:19,20:56:19,PHYSICAL,20,20,20,20,1,SAR
6368,1-Mar-19,584,15,23:22:26,23:22:26,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6369,26-Feb-19,423,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6370,24-Mar-19,795,0,13:57:48,13:57:48,PHYSICAL,5,5,5,0,1,SAR
6371,10-Jan-19,823,50,19:36:34,19:36:34,PHYSICAL,50,50,50,50,1,SAR
6372,27-Mar-19,565,20,13:52:47,13:52:47,PHYSICAL,20,20,20,20,1,SAR
6373,25-Mar-19,423,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6374,24-Jan-19,351,100,22:41:35,22:41:35,PHYSICAL,100,100,100,100,1,SAR
6375,5-Mar-19,582,15,12:07:40,12:07:40,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6376,5-Feb-19,988,-99999,22:42:26,22:42:26,PHYSICAL,-20.5,-20.5,-20.5,,1,SAR
6377,20-Feb-19,795,0,17:01:12,17:01:12,PHYSICAL,5,5,5,0,1,SAR
6378,10-Mar-19,177,15,21:03:16,21:03:16,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6379,19-Feb-19,302,15,22:46:35,22:46:35,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6380,25-Mar-19,973,50,7:24:47,7:24:47,PHYSICAL,50,50,50,50,1,SAR
6381,22-Feb-19,342,0,17:47:07,17:47:07,PHYSICAL,5.5,5.5,5.5,0,1,SAR
6382,31-Mar-19,435,100,20:55:59,20:55:59,PHYSICAL,100,100,100,100,1,SAR
6383,1-Apr-19,477,100,9:25:27,9:25:27,PHYSICAL,100,100,100,100,1,SAR
6384,28-Feb-19,753,15,17:23:52,17:23:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6385,3-Mar-19,481,20,10:57:23,10:57:23,PHYSICAL,20,20,20,20,1,SAR
6386,13-Jan-19,507,50,20:32:29,20:32:29,PHYSICAL,50,50,50,50,1,SAR
6387,6-Mar-19,176,15,19:04:45,19:04:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
6388,8-Feb-19,433,0,22:35:41,22:35:41,PHYSICAL,8,8,8,0,1,SAR
6389,2-Jan-19,350,20,19:56:43,19:57:15,PHYSICAL,20,20,40,40,2,SAR
6390,16-Mar-19,508,100,13:07:28,13:07:28,PHYSICAL,100,100,100,100,1,SAR
6391,8-Jan-19,433,30,21:11:52,21:11:52,PHYSICAL,30,30,30,30,1,SAR
6392,16-Mar-19,348,0,20:32:30,20:32:30,PHYSICAL,0,0,0,0,1,SAR
6393,21-Mar-19,193,20,12:44:53,12:44:53,PHYSICAL,20,20,20,20,1,SAR
